Date,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Bond,Bond,Bond,Bond,Bond,Bond,Bond,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,FX,FX,FX,FX,FX,FX,FX,FX,FX,FX,FX,FX,FX,RE,RE,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock
12/11/2018,0.000566461,0.14855738,0.071573942,3424.588075,0.036268004,0.001575312,64.11234243,0.008772669,4.87E-06,1.027408413,0.002088297,88.94530321,9.581369204,0.005605594,0.220885391,23.80238432,0.138059413,0.42979727,0.491586882,0.240681633,0.028207642,0.56040398,0.001125227,6.231216924,0.002371676,0.030746962,1.009794016,0.223953651,2.206728758,0.069995755,0.112835112,42.73680255,0.301345277,0.005717471,0.038509177,270.4059,9.445,4.262,222.9495,3.118,2.881,1.189,341.74,375,915,509.75,147.3,54.45,118.375,60.2,65.25,80.02,12.83,51.65,1.8471,53020,14.53,1242.85,1256,781.74,0.7206,1.3388,0.9933,6.8968,6.5954,1.1314,1.2484,7.8168,72.274,113.37,8.576,0.6876,9.088,225.42,162.42,42.15750122,62.93000031,87.68595123,173.9799957,82.16200256,161.4700012,62.84999847,545.2000122,71.37999725,62.81000137,2356,202.2799988,19.19199944,5960,14.06599999,52.58750153,53.08250046,1304,100.3700028,816.5999756,228.3000031,108.5899963,37.04750061,207.699997,1616.5,24.45066643,4313
12/12/2018,0.000583287,0.147192942,0.070367465,3486.950144,0.037674471,0.001569924,65.48432614,0.008721973,4.84E-06,1.057097952,0.002110977,90.59330191,8.919286946,0.00594693,0.228903033,24.49382989,0.142760273,0.435775314,0.517023595,0.242891135,0.028317814,0.570628011,0.001096024,6.914315127,0.002396905,0.031395951,1.009756134,0.258926002,2.413693956,0.069779145,0.113690388,43.93611809,0.307323164,0.005902818,0.03930489,271.2632,9.445,4.269,222.8425,3.011,2.906,1.278,351.08,376.25,920,515.25,147.575,54.725,119.125,60.15,66.05,79.97,12.74,51.15,1.8509,53970,14.73,1245.4,1260,798.5,0.7219,1.3349,0.9935,6.8778,6.5649,1.1368,1.2629,7.8133,71.83,113.27,8.5686,0.6854,9.0855,228.68,165.12,42.27500153,63.59999847,88.6776886,176.3999939,83.17700195,165.2200012,64.33000183,560.5999756,72.76999664,64.12999725,2406,202.4799957,19.35400009,6120,14.23600006,53.18399811,53.68650055,1310,101.0199966,831.2000122,230.8000031,109.0800018,37.22499847,209.5,1624,24.44000053,4319
12/13/2018,0.000535891,0.145414915,0.06739519,3313.677258,0.03623101,0.001324071,61.21047783,0.008059308,4.36E-06,1.00680453,0.002065276,86.53931489,7.757877291,0.005582927,0.213923853,23.66886222,0.130646385,0.401356927,0.512489158,0.243694242,0.026909456,0.541341296,0.001057151,6.193492338,0.002289859,0.035011869,1.003377853,0.244779943,2.324823963,0.066462833,0.105800124,40.96224573,0.300025878,0.005561172,0.037047849,271.3972,9.445,4.23,223.2513,2.967,2.911,1.293,351.21,375.5,907,527.75,147.975,54.8,119.45,61.45,66.53,79.41,12.75,52.58,1.8765,53600,14.759,1242.06,1262,792.99,0.7226,1.335,0.994,6.8798,6.5709,1.1361,1.2655,7.8121,71.52,113.62,8.5552,0.6856,9.0551,227.19,164.26,42.73749924,63.20999908,88.7603302,176.199997,82.91899872,164.0899963,64.40000153,559.2000122,74.18000031,64.3199997,2437,202.4199982,19.31599999,6020,14.26200008,53.09500122,53.67699814,1312,101.1200028,832,230.199997,109.449997,37.22249985,207,1620,25.11933327,4337.5
12/14/2018,0.00051848,0.146091389,0.067713278,3242.484763,0.035495438,0.001360095,59.69243025,0.00793418,4.97E-06,0.973790613,0.002070136,84.30829593,7.43610188,0.005407869,0.204638215,23.46432964,0.127560393,0.366586383,0.481122914,0.232982857,0.024677984,0.516184741,0.0010084,5.781852002,0.002202744,0.045641376,1.002197219,0.229830881,2.289422865,0.061411669,0.097739678,39.28267259,0.288790419,0.005703329,0.03555238,271.0752,9.445,4.251,223.5242,2.946,2.889,1.242,347.61,376.75,900.5,527.75,147.575,54.95,119.575,60.28,67.95,79.6,12.65,51.2,1.8453,53880,14.566,1238.12,1233,787.01,0.7176,1.3382,0.9976,6.905,6.6028,1.1307,1.2583,7.8129,71.91,113.37,8.6133,0.6795,9.0587,226.92,164.1,41.36999893,62.27000046,88.59503937,176.8399963,79.59549713,161.0299988,63.36000061,558.2000122,74.26999664,64.08000183,2425,200,19.19799995,5960,14.14799976,52.10499954,52.58549881,1301,100.2900009,840.5999756,229.199997,106.0299988,36.61249924,204.3000031,1629,24.38066673,4320
12/17/2018,0.000577186,0.150604548,0.074121662,3545.864761,0.038769691,0.00127796,71.2811538,0.009740964,4.20E-06,0.975574992,0.002533344,95.13382712,10.53433038,0.006241299,0.219089738,29.2688896,0.137148921,0.449338357,0.55483978,0.273520157,0.027488638,0.511360534,0.001203933,6.249261896,0.002461325,0.048432119,1.009940852,0.258147221,2.386602542,0.065964927,0.109692568,43.82274982,0.328452992,0.006286663,0.039443232,270.3941,9.445,4.343,223.5294,2.954,2.857,1.266,346.29,384,904.75,535.25,145.375,63.825,119.025,59.61,68.03,78.54,12.49,49.88,1.8267,53630,14.66,1245.8199,1258,793.5,0.7172,1.3403,0.9928,6.8962,6.5798,1.1346,1.2625,7.8122,71.6,112.82,8.6454,0.6799,9.0571,223.8,162,40.98500061,61.0699997,87.89256287,175.2799988,76.04550171,160.6000061,64,544.2000122,74,63.22999954,2388,197.9199982,19.02000046,5920,13.96000004,50.82649994,51.28250122,1297,99.01000214,827.5999756,224.1000061,102.8899994,35.89500046,203.3000031,1639,23.22800064,4230
12/18/2018,0.000606707,0.156548291,0.079298139,3696.059128,0.039333078,0.001370402,73.49851741,0.011086495,5.02E-06,0.991655432,0.002683647,101.1124558,9.928682415,0.006752702,0.227766165,30.14215599,0.139718139,0.641180883,0.572597224,0.297496815,0.028100534,0.532433545,0.001280512,6.498305063,0.002564863,0.047480811,1.012867903,0.268530128,2.533440323,0.066842644,0.114330064,46.58249334,0.350161954,0.006607367,0.039504387,269.2348,9.445,4.384,223.5443,2.943,2.823,1.281,342.87,385.5,907.75,532.75,146.2,62.65,119.775,56.26,65.53,77.85,12.3,46.24,1.7539,51700,14.639,1249.29,1266,786.99,0.718,1.3463,0.9925,6.8939,6.5723,1.1361,1.2644,7.8188,70.61,112.51,8.7287,0.6845,9.0685,222.11,161.02,41.51750183,60.95999908,86.98347473,174.7599945,77.5739975,162.5800018,63.40999985,545.7999878,73.47000122,62.68999863,2387,196.5200043,18.96999931,5930,13.81400013,51.4355011,52.17050171,1301,98.54000092,826.4000244,226.5,103.9700012,36.73500061,202.5,1608,22.46866608,4210
12/19/2018,0.000648175,0.158422284,0.09629555,3745.950765,0.039054826,0.001726265,74.41620172,0.011218949,4.64E-06,0.980745281,0.002719619,101.2685752,9.220448642,0.006012473,0.23292382,29.68278631,0.143334917,0.735716572,0.600119307,0.306507034,0.029067902,0.544688717,0.00132535,6.908505311,0.002678677,0.044936848,1.022362303,0.269085765,2.458492186,0.068730944,0.114245396,46.31285414,0.351955572,0.006964725,0.040498963,268.5109,9.435,4.296,223.5685,2.786,2.776,1.273,346.27,381.75,900,522.5,146.2,62.7,119.725,57.24,67.24,76.71,12.47,47.2,1.8054,49900,14.597,1243.01,1253,786.1,0.7107,1.3483,0.9944,6.8918,6.5636,1.1375,1.2607,7.8263,70.262,112.47,8.7174,0.6763,9.0951,223.86,161.86,40.22249985,61.34999847,88.96694183,175.9400024,74.7539978,153.8800049,61.63000107,549.7999878,73.44999695,62.8199997,2388,195.1699982,18.95199966,6010,13.94999981,51.15050125,51.77299881,1332,97.29000092,830.5999756,228.699997,103.6900024,34.62749863,203.1000061,1618,22.19799995,4215
12/20/2018,0.000743425,0.158058511,0.105959907,4134.441203,0.04188184,0.001740444,99.22903327,0.011948581,8.04E-06,1.125550727,0.002731313,116.2168701,10.46097681,0.006313845,0.260501108,32.81687312,0.156606893,0.770997858,0.642479603,0.338204848,0.030881929,0.53399641,0.001380546,7.516561932,0.002873666,0.048557584,1.019417205,0.301975477,2.582291044,0.075854518,0.126550415,55.07540018,0.378198521,0.008293375,0.044556232,265.0609,9.435,4.289,223.5837,2.738,2.789,1.267,347.37,375.25,893.5,523.5,147.425,62.375,120.225,54.35,68.64,75.06,12.43,45.88,1.7497,49400,14.76,1259.76,1271,793.6,0.7109,1.3507,0.9878,6.8834,6.5214,1.1444,1.2655,7.8301,69.963,111.28,8.6803,0.6774,8.9746,221.37,160.55,39.20750046,59.66999817,88.26446533,174.9600067,73.04149628,152.6799927,61,543.5999756,71.83999634,62.25999832,2377,193.5800018,18.68799973,5960,13.82600021,50.47050095,51.17900085,1308,96.44999695,827.2000122,226,101.5100021,33.77500153,201.6000061,1612,21.02533341,4204
12/21/2018,0.000709994,0.158070604,0.09961454,3896.543717,0.041474708,0.001636219,85.62483652,0.010403145,5.29E-06,1.085122056,0.002544659,109.4962336,9.562810678,0.005516958,0.243188931,30.79661755,0.140202726,0.66537612,0.624624751,0.329913695,0.029431901,0.536963395,0.001265407,7.142537887,0.002741773,0.048055526,1.015506379,0.273959588,2.409390108,0.074230468,0.119916274,51.81959606,0.35857017,0.007661548,0.039525406,263.9933,9.435,4.366,223.463,2.823,2.792,1.32,344.42,378.5,884.75,514,147.35,61.125,120.875,53.82,69.05,73.18,12.34,45.59,1.7327,48260,14.6,1255.92,1242,786.9,0.7032,1.3598,0.995,6.9048,6.5642,1.1367,1.263,7.8325,70.13,111.21,8.7611,0.6717,9.0413,220.61,160.02,37.68249893,59.58000183,88.92562103,175.0200043,68.87249756,148.449997,61.38999939,540,71.93000031,62.22999954,2360,192.1000061,18.79599953,5810,13.77400017,48.97700119,49.5625,1346,94.16999817,814,226.8000031,98.23000336,32.39250183,200.699997,1587.5,21.31800079,4202.5
12/24/2018,0.000819923,0.156057772,0.109066775,4078.599195,0.045898881,0.00163172,92.44371392,0.011974386,5.62E-06,1.184710947,0.002540217,140.2380026,9.997619062,0.006358357,0.269232134,33.196667,0.161190361,0.734144431,0.708703415,0.343349419,0.031667429,0.582872751,0.001370793,8.791659674,0.003071552,0.048840447,1.015776764,0.277307288,2.442841927,0.076336115,0.132519668,56.33517749,0.40679868,0.008387889,0.043840571,263.2207,9.435,4.368,223.5012,2.851,2.753,1.262,343.68,377.75,884,516.5,147.375,60.3,120.875,50.47,67.34,72.55,12.4,42.53,1.6622,,14.73,1268.49,,782.5,0.7057,1.3604,0.9858,6.8978,6.5489,1.1399,1.2722,7.8326,70.1,110.43,8.7453,0.6725,9.0442,218.91,159.1,36.70750046,58.45999908,88.26446533,,67.19799805,145.0099945,,535,,61.61999893,2370,187.7599945,18.76799965,5780,,48.81100082,49.23350143,1330,92.13999939,808.5999756,226.6000061,94.12999725,31.77000046,197.6499939,1595,19.69266701,4164.5
12/27/2018,0.00069336,0.159365451,0.105749493,3654.833539,0.036433074,0.001422148,76.40448074,0.009604823,4.96E-06,0.985892837,0.002363812,116.5759105,8.71131815,0.005834195,0.226279705,28.2945078,0.129767254,0.658610655,0.659080435,0.308736215,0.027476458,0.531201711,0.001182737,7.353304366,0.002521805,0.042980992,1.024173907,0.223931994,2.146385524,0.063908919,0.110485828,44.46669181,0.341162009,0.006700105,0.041292323,263.3799,9.431,4.383,223.7418,2.749,2.743,1.308,338.86,374.5,869,510.5,149,60.575,122.925,52.16,64.36,72.06,12.25,44.61,1.6783,47750,15.21,1275.13,1256,796,0.7033,1.3616,0.9875,6.8649,6.5301,1.1429,1.2642,7.8291,70.344,110.99,8.768,0.6702,9.0069,212.96,154.85,39.03749847,57.34999847,86.65289307,172.1600037,73.08200073,154.3899994,59.15999985,525.5999756,69.86000061,60.27999878,2319,200.1199951,18.54000092,5750,13.52000046,52.19400024,52.64500046,1317,97.04000092,791.7999878,223.699997,101.1800003,32.79249954,195.6000061,1581.5,21.07533264,4080
12/28/2018,0.000750021,0.160230968,0.111022663,3923.918594,0.03990822,0.001534332,83.82106127,0.010496418,5.33E-06,1.094641168,0.002434053,137.6470133,9.417521091,0.005901164,0.244250618,32.51083015,0.138581775,0.675855293,0.734592114,0.356491377,0.029887048,0.587398217,0.001337879,8.19574269,0.002798018,0.047308563,1.023160444,0.245816589,2.20403483,0.069135286,0.121383018,49.77024862,0.376851916,0.007509126,0.045477815,264.4901,9.431,4.371,223.5683,2.752,2.738,1.268,342.58,375.5,882.75,511.5,149.075,60.65,124.075,52.2,62.63,72.19,12.39,45.33,1.6647,46970,15.34,1280.67,1270,789.4,0.7041,1.3637,0.9841,6.8755,6.5249,1.1436,1.2705,7.8302,69.916,110.26,8.7116,0.6712,8.9638,213.61,155.99,39.05749893,57.5,87.80991364,175.1399994,73.90100098,155.0899963,60.56000137,532.4000244,70.69999695,60.66999817,2351,202.0800018,18.78000069,5920,13.74800015,51.85400009,52.33399963,1344,96.83000183,802.5999756,233,100.3899994,33.41249847,198.1000061,1621,22.25799942,4125
12/31/2018,0.000696096,0.157457466,0.093658054,3742.700335,0.038156395,0.00149793,79.06443801,0.010426353,5.37E-06,1.03296902,0.002345532,133.3682635,8.318241849,0.005622957,0.233818227,30.46822323,0.133553406,0.627874461,0.534873636,0.337335844,0.027543418,0.609825866,0.001264927,7.821402878,0.002630789,0.045903651,1.013721905,0.254058305,2.101367763,0.064101746,0.112813296,46.22817046,0.35270649,0.006864158,0.038951142,265.1442,9.435,4.382,223.6047,2.773,2.691,1.269,345.34,375,882.5,503.25,148.85,60.975,124.8,53.8,61.07,72.2,12.03,45.41,1.6808,,15.48,1282.73,,791.74,0.7049,1.3637,0.9814,6.8755,6.5107,1.1469,1.2757,7.8315,69.56,109.56,8.6387,0.6717,8.8524,215.18,157.07,39.43500137,57.70000076,89.62809753,,75.09850311,155.6199951,,533.2000122,,61.50999832,2369,204.1799927,18.8579998,5985,,51.78049851,52.2480011,1364,97.62000275,804.4000244,231,101.5699997,33.375,201.199997,1616.5,22.18666649,4108.5
1/2/2019,0.000724584,0.155354208,0.093676333,3943.409337,0.041814872,0.001612397,84.00222662,0.010784557,7.12E-06,1.025478759,0.002406537,155.0476772,8.664605821,0.0057828,0.241811793,33.43368231,0.151929281,0.647700654,0.643205484,0.353453549,0.029477816,0.651831669,0.001338571,8.868500817,0.00276715,0.047386469,1.024012457,0.284834601,2.416479872,0.067139343,0.11933141,52.25244902,0.37524259,0.007183452,0.04060406,265.3577,9.425,4.384,224.0734,2.691,2.661,1.212,337.32,375.75,894.75,506.75,147.95,61.7,123.525,54.91,62.16,70.84,11.93,46.54,1.7006,,15.513,1284.74,1267,794.4,0.6984,1.3577,0.99,6.8597,6.5817,1.1342,1.2607,7.8331,69.98,108.87,8.7144,0.6652,9.0159,214.47,156.54,39.47999954,57.47000122,87.68595123,175,76.95649719,156.3000031,60.86000061,529.7999878,69.73999786,61.04000092,2358,202.8000031,18.80599976,6020,13.77999973,52.29249954,52.73400116,1353,99.30999756,799,230.3000031,101.1200028,34.05500031,199.6000061,1617,20.67466736,4143
1/3/2019,0.000705846,0.155984818,0.105278225,3836.741319,0.039649556,0.001495756,80.86168181,0.01084616,7.49E-06,1.028166119,0.002359584,149.1350034,8.08794948,0.005446708,0.239202377,32.0266995,0.14492969,0.621493463,0.667315192,0.331115859,0.028423711,0.674051347,0.001298259,8.638992999,0.002693027,0.04822768,1.019472891,0.289706365,2.277456777,0.064861558,0.113824645,49.81535684,0.36022376,0.006981359,0.038642486,265.6722,9.425,4.412,223.8998,2.888,2.553,1.195,335.57,379.75,900.25,513.75,146.525,62.15,123.225,55.95,61.81,70.83,11.69,47.09,1.742,,15.735,1293.61,1269,798.3,0.7005,1.3487,0.9864,6.8708,6.5534,1.1392,1.2631,7.8303,70.1,107.65,8.6886,0.6691,9.0009,215.32,156.68,35.54750061,58.16999817,86.07437897,173.1600037,75.01399994,147.6799927,60.79999924,523,69.05000305,61.09000015,2315,191.6600037,18.64999962,5890,13.84000015,50.8030014,51.27349854,1313,97.11000061,801.4000244,227.699997,97.40000153,31.99749947,197.199997,1603,20.02400017,4121.5
1/4/2019,0.000690091,0.154378537,0.096703548,3857.717619,0.039894523,0.00146579,81.19796673,0.010923251,6.34E-06,1.051587336,0.00231525,154.5819423,8.032041161,0.005499994,0.244311688,32.40416822,0.142546742,0.624142956,0.724999466,0.350556269,0.028615902,0.65334978,0.00129407,9.245858362,0.002690785,0.048073493,1.017199853,0.29828657,2.284809308,0.065011092,0.115361246,50.63087422,0.356747439,0.006908125,0.036663731,269.2297,9.425,4.402,223.1678,2.892,2.659,1.277,339.63,383,909.5,517,144.9,61.95,121.925,57.06,63.55,72.52,11.93,47.96,1.7692,47940,15.691,1284.83,1269,822.5,0.7112,1.3372,0.9863,6.8663,6.5523,1.1393,1.2726,7.8343,69.54,108.52,8.6101,0.6729,8.9578,219.58,159.75,37.06499863,60.54000092,88.47107697,177.3600006,78.76950073,154.0700073,64.90000153,531,71.70999908,61.97999954,2356,195.199997,19.23600006,6165,14.34000015,53.53549957,53.9034996,1341,100.6900024,810.4000244,235.199997,101.9300003,34.04750061,200,1631,21.17933273,4152
1/7/2019,0.000735754,0.152337996,0.081314521,4025.248287,0.044215781,0.001610108,83.34038651,0.012196969,5.10E-06,1.017436884,0.002284903,151.6992135,7.672614481,0.005752591,0.242408548,37.80627571,0.143037841,0.629008039,0.806856046,0.383361568,0.028865364,0.688186622,0.001364341,9.395186428,0.002797007,0.050293515,1.013986787,0.275453888,2.336684766,0.065016164,0.123220052,52.82689834,0.364346652,0.007203215,0.036155494,271.325,9.425,4.382,222.9214,2.904,2.682,1.257,337.48,382.25,912.25,516.75,146,61.9,123.2,57.33,59.26,72.75,12.65,48.52,1.7784,48470,15.643,1288.63,1313,822.2,0.7147,1.3296,0.9795,6.8501,6.5074,1.1474,1.2778,7.8343,69.781,108.7,8.5295,0.6751,8.8945,219.84,160.32,36.98249817,60.27999878,87.97520447,175.9199982,81.47550201,157.5899963,63.86999893,532.5999756,72.12000275,60.84000015,2351,196.9100037,19.14999962,6295,14.21399975,53.41949844,53.79600143,1369,100.7600021,815,235.199997,102.0599976,35.84999847,197.449997,1631,22.3306675,4105
1/8/2019,0.000730834,0.152695974,0.080699642,4030.847999,0.043367835,0.001731579,81.67923984,0.011566165,5.35E-06,1.020423622,0.002275795,150.3596334,7.58256076,0.005884148,0.241314505,39.47971733,0.125052589,0.629225943,0.779689477,0.398861532,0.028947667,0.689424616,0.00136781,10.04837423,0.00281981,0.049562467,1.019350146,0.275540694,2.429133856,0.064315577,0.123118781,53.15544407,0.365314872,0.007173787,0.037691727,272.7486,9.425,4.343,222.6924,2.965,2.715,1.271,337.61,380,906.25,517.75,147.625,62.6,125.3,58.72,60.73,71.67,12.76,49.78,1.827,48510,15.652,1284.85,1309,814.5,0.7139,1.3272,0.9811,6.8519,6.5257,1.144,1.2717,7.8386,70.13,108.73,8.5471,0.6721,8.9277,223.34,162.96,37.6875,61.47000122,88.0991745,176.1000061,82.82900238,156.4299927,65.51999664,546.7999878,72.20999908,61.3199997,2395,196.3099976,19.22200012,6310,14.1260004,53.81399918,54.26850128,1390,100.5699997,829.7999878,239,102.8000031,34.95750046,198.6499939,1648,22.35666657,4099.5
1/9/2019,0.000741809,0.151366946,0.085604211,4035.296369,0.042470344,0.001814503,85.79923578,0.011554408,5.02E-06,1.02386417,0.00226599,150.8031105,7.86510662,0.005826206,0.242462758,38.98553429,0.133714943,0.651584472,0.802916147,0.400177639,0.028893391,0.683780071,0.001370596,9.914944371,0.002816275,0.048438489,1.016829636,0.270986108,2.28765638,0.06473347,0.123774387,52.71385499,0.370890217,0.007247263,0.036767427,274.0829,9.425,4.3,222.9646,2.899,2.728,1.26,338.99,382,911.5,520,146.825,63.775,124.8,61.44,60.03,73.13,12.87,52.36,1.8808,49800,15.742,1293.05,1337,824.7,0.717,1.3207,0.9743,6.8117,6.4681,1.1541,1.2788,7.8373,70.55,108.16,8.4685,0.6786,8.8664,222.9,162.25,38.32749939,60.77999878,86.9008255,177.1399994,82.97100067,162.9199982,65.58999634,543,72.94999695,61.56000137,2422,196.3699951,19.34600067,6425,14.25599957,53.73300171,54.08250046,1414,100.4000015,826,240.6000061,104.2699966,35.64500046,197.0500031,1633.5,22.56866646,4096
1/10/2019,0.000656319,0.152666191,0.071191862,3678.924681,0.037463388,0.001467873,73.78190086,0.010078931,4.28E-06,0.890065713,0.00213199,128.6251859,6.756846443,0.00478977,0.213862078,33.86600787,0.11452369,0.597810292,0.644969232,0.339432824,0.026471763,0.588286793,0.001245698,9.119574448,0.002549572,0.042233285,1.023459742,0.23873673,2.074249532,0.056416759,0.10987861,45.49613697,0.332651642,0.007597755,0.034350539,273.8676,9.425,4.309,223.1113,2.894,2.731,1.276,338.63,376.25,895.5,513.75,146.75,64.075,124.875,61.68,59.87,72.85,12.67,52.59,1.9061,50000,15.561,1286.3199,1328,819.8,0.7185,1.3234,0.9842,6.7875,6.49,1.1498,1.2747,7.8382,70.41,108.42,8.4777,0.6778,8.9035,222.28,161.82,38.45000076,61.22000122,85.95041657,178.5200043,82.81099701,162.6100006,65.87999725,541.2000122,72.52999878,61.75999832,2442,196.5800018,19.50799942,6515,14.24199963,53.51649857,53.94150162,1410,100.3899994,823,241.8999939,103.5999985,36.30749893,198.1499939,1641.5,22.99799919,4092
1/11/2019,0.000658939,0.154996881,0.072639637,3687.365482,0.038445247,0.001471928,73.78262687,0.010152041,4.53E-06,0.884547857,0.002128776,127.5483249,6.985619059,0.004757982,0.2111515,32.32762895,0.116304084,0.583788976,0.729710419,0.333778399,0.026736466,0.589718073,0.001251739,9.397525012,0.002543936,0.042024093,1.02331598,0.228841913,2.024892992,0.0583171,0.107331571,45.80475399,0.332903927,0.007177753,0.035106512,274.0233,9.425,4.289,223.3361,2.865,2.699,1.29,341.6,378.25,899.25,519.5,146.125,62.65,124.975,60.48,61.39,72.49,12.78,51.59,1.8797,51190,15.598,1287.5,1327,810.5,0.7215,1.3264,0.984,6.7596,6.5087,1.1467,1.2841,7.8392,70.382,108.54,8.5341,0.6831,8.9277,225.44,164.15,38.07249832,63.49000168,85.33058167,178.9600067,82.02799988,162.0200043,65.69999695,544.5999756,71.83000183,62.08000183,2442,196.2899933,19.55599976,6520,14.17000008,52.85950089,53.2234993,1402,99.91000366,833.2000122,243.3999939,102.8000031,37.20750046,197.949997,1638.5,23.15066719,4100
1/14/2019,0.000644191,0.154368253,0.07014164,3706.05222,0.039286964,0.001516776,72.97899324,0.010158933,4.77E-06,0.886096475,0.002182836,129.0687326,6.795448307,0.004580252,0.209490806,32.35824159,0.116127166,0.584658892,0.707693463,0.34220234,0.026854727,0.599396978,0.001220788,10.19212639,0.002506666,0.041067258,1.020856009,0.231066942,1.935683888,0.058036039,0.10964946,45.91458478,0.333766192,0.006958537,0.03490601,273.6185,9.415,4.288,223.4745,2.849,2.71,1.296,338.73,378.5,890.75,514.25,144.85,61.85,125.425,58.99,59.3,72.99,12.75,50.51,1.8525,,15.649,1291.6899,1337,799.5,0.7195,1.3284,0.9807,6.7668,6.508,1.1474,1.2863,7.8421,70.75,108.16,8.5479,0.682,8.9464,224.98,164.48,37.5,63.18000031,84.62809753,179.2200012,80.86049652,158.6900024,64.84999847,549.4000244,71.58999634,61.72999954,2416,195.7799988,19.6779995,6430,14.11999989,52.23450089,52.57550049,1396,100.9400024,850.4000244,245.3000031,102.0500031,37.61000061,195.8999939,1615.5,22.29333305,4028.5
1/15/2019,0.000624889,0.153485824,0.070902391,3630.675225,0.037617059,0.001452174,70.72242307,0.010054127,4.26E-06,0.972990389,0.002110505,122.0327123,6.114727861,0.004478093,0.21308504,31.50706934,0.110718428,0.572988076,0.70206074,0.328393083,0.026696407,0.577042847,0.001185732,9.74733349,0.002394571,0.041510679,1.020557545,0.228960057,1.984332951,0.056211019,0.105685088,44.95061195,0.327178917,0.006817,0.031967004,273.973,9.415,4.274,223.8582,2.869,2.708,1.257,338.62,371.25,893.25,511,144.75,62.15,126.95,60.64,60.61,72.36,13.16,52.11,1.8722,50630,15.577,1289.24,1328,793.5,0.72,1.3263,0.9878,6.7595,6.5391,1.1414,1.2858,7.8429,71.09,108.66,8.5402,0.6815,8.9659,224.67,164.59,38.26750183,63.54000092,85.5785141,179.2400055,83.72799683,159.2299957,65.01999664,554.7999878,71.62000275,62.25999832,2431,196.9400024,19.73800087,6405,14.25,53.85749817,54.32550049,1412,101.6800003,867,244.699997,105.0100021,37.46749878,196.8999939,1632,22.96199989,4078.5
1/16/2019,0.000626821,0.15374329,0.069034787,3655.006886,0.039473365,0.001496788,71.2800957,0.009821024,4.24E-06,0.93482044,0.002137505,123.5470615,6.143252782,0.004602263,0.222913444,31.82341654,0.117532584,0.576388388,0.726033974,0.347627488,0.027485914,0.579759219,0.001186051,13.86347907,0.002461182,0.04127576,1.018521529,0.232644933,2.003465837,0.056754741,0.106891235,46.18143663,0.329700946,0.006899516,0.033632192,274.9655,9.415,4.237,223.9856,2.759,2.729,1.309,337.78,374,894.5,512.5,143.775,60.05,127.825,61.32,60.15,73.27,13.17,52.31,1.8946,51420,15.589,1293.4399,1345,804.5,0.7166,1.3253,0.99,6.7532,6.552,1.1397,1.2881,7.8427,70.97,109.08,8.5384,0.6774,8.9986,226.14,165.9,38.73500061,61.83000183,85.90908814,180.3999939,84.18900299,157.2799988,65.08000183,560.5999756,71.52999878,61.47000122,2407,198.4100037,20.04999924,6455,14.27999973,54.04850006,54.4754982,1413,102.5,864.7999878,253.3000031,105.3799973,37.20999908,195.25,1636.5,23.0699997,3999
1/17/2019,0.000646583,0.153775455,0.07555429,3678.563976,0.039179536,0.001507597,72.40779478,0.010170603,6.67E-06,1.033993769,0.00209371,123.7419217,6.169621236,0.004485457,0.225419289,31.88865013,0.120824178,0.575979556,0.735222102,0.34814002,0.027554043,0.580653982,0.001212793,15.0095402,0.00251112,0.043923847,1.01749459,0.239695803,2.007772274,0.057213269,0.108460939,45.65363458,0.329352743,0.006831954,0.033748685,275.0983,9.415,4.215,223.9161,2.76,2.747,1.336,342.02,380,907.75,517.75,141.425,60.85,127.1,61.18,62.97,74.37,12.85,52.07,1.8843,51600,15.52,1291.4,1392,805,0.7191,1.3275,0.9941,6.7735,6.554,1.1395,1.2984,7.8428,71.046,109.23,8.5492,0.6762,9.0189,226.61,166.18,38.96500015,62.63000107,85.90908814,180.2400055,84.66100311,157.5399933,64.16000366,563.4000244,71.26000214,61.90000153,2412,198.7799988,20.10000038,6360,14.21800041,54.49499893,54.95600128,1385,102.9199982,853.5999756,251,106.1200028,37.93000031,196.75,1646.5,23.15399933,4022
