Date;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos;Cryptos; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks; stocks;bonds;bonds;bonds;bonds;bonds;bonds;bonds;bonds;RE;RE;FEX;FEX;FEX;FEX;FEX;FEX;FEX;FEX;FEX;FEX;FEX;FEX;FEX;Com;Com;Com;Com;Com;Com;Com;Com;Com;Com;Com;Com;Com;Com;Com;Com
2019-02-15;1119.6300049;1113.6500244;1607.9499512;42.604999542;205.28999329;162.5;105.55000305;108.22000122;157.33999634;61.576000214;0.28071882;0.0076206153;0.0006065044;0.153111376;2.1884704946;3620.8107529;0.0403382854;0.003857409;1.5380249522;0.0001809956;79.150697098;0.0089886375;0.7801695739;0.0019075274;0.0001085974;0.0388989162;122.10038737;5.9426963811;0.0128814291;0.0813538;0.0043547224;0.2124994354;0.0008308172;42.699669832;0.1157932927;0.5000157845;0.1505872164;0.0169671849;0.6097157462;0.2923722941;0.0222083271;0.0008067308;0.4975570817;0.0011584167;0.0022706489;0.0407271565;0.1715430687;73.78029256;1.003440948;0.3121450906;0.2877363229;0.0412394574;0.0010135753;0.0416299402;0.0792762995;47.438249944;0.3017585319;0.0059853271;0.0309049583;;97.136398315;190.13999939;68.449996948;184.36999512;20.745000839;68.169998169;70.769996643;65.690002441;15.119999886;221.80000305;586.4;2488;6795;1500;888.4;266.4;6017;1720;4249;949.2;376.45;2.666;227.4821;280.2961;1.161;9.235;3.816;2.8;170.85;233.3;0.7139;1.3243;1.005;6.768;6.6027;1.1293;1.2889;7.8477;71.32;110.48;8.6328;0.6863;9.2707;374.75;907.5;504.25;142.6;59.525;126.625;66.25;47.64;70.22;13.14;55.59;55400;15.775;1321.01;1437;802
2019-02-19;1126.5100098;1118.5600586;1627.5799561;42.732498169;205.69000244;162.28999329;105.18000031;108.16999817;156.63999939;61.127998352;0.3211785947;0.0082129817;0.0006935904;0.1533288853;2.7052761493;3947.0944066;0.0461453869;0.0043609199;1.8863886697;0.0001975483;88.156677795;0.0098941232;0.8465163472;0.0020672971;0.0000891995;0.0445434902;145.34618357;6.3787034082;0.0137497279;0.085286489;0.0045464796;0.2341079275;0.0009482318;47.864678165;0.13118984;0.546222284;0.158936142;0.0165701451;0.6271293311;0.3202316681;0.0263000742;0.0011301403;0.4716227351;0.0012763071;0.0024496936;0.0498657326;0.1836163516;85.814924369;1.0076160416;0.3364743788;0.4030353244;0.0438895238;0.0010272511;0.0439806519;0.0899823293;52.327351487;0.3237678931;0.0064374285;0.0340013441;;97.090896606;191.03999329;67.760002136;182.46000671;20.790000916;67.800003052;71.040000916;66.38999939;15.197999954;223.1000061;583.4;2490;6685;1499;881.4;269.3;6150;1676.5;4209;927.4;375.95;2.645;227.7691;280.503;1.171;9.235;3.771;2.787;171.03;233.27;0.7163;1.3206;1.001;6.756;6.5794;1.134;1.3062;7.8486;71.29;110.61;8.5631;0.6882;9.3091;369.75;900.75;489.75;143.75;56.525;127.875;66.45;46.33;70.41;13.35;56.09;55500;15.98;1341.08;1470;817.5
2019-02-20;1120.5899658;1113.8000488;1622.0999756;43.007499695;206.16000366;162.55999756;105.69000244;107.15000153;158.55000305;60.512001038;0.3127227482;0.0066436874;0.0007064889;0.1538131775;2.8401400343;3999.8205088;0.0462441749;0.0042083441;2.1570454867;0.000200512;87.910303489;0.0100835382;0.9408146363;0.0020789619;0.0001198009;0.0451260052;149.55434396;6.8887591627;0.0130809644;0.0880938532;0.0047245895;0.239411396;0.0008007595;51.785964375;0.1307114779;0.5512060953;0.1662608329;0.0175733237;0.6563990668;0.3234192127;0.0256852357;0.0011821869;0.4972965807;0.0013198893;0.0025566165;0.054706443;0.1811890799;86.76161599;1.0069783634;0.3511596606;0.4240653789;0.0455983833;0.0010004928;0.0443229136;0.0917350058;52.110647783;0.3328796691;0.0064736531;0.0330479088;;98.363601685;192;68.809997559;183.8500061;21.159999847;68.36000061;72.510002136;66.879997253;15.251999855;224.3999939;573.8;2515;6695;1501;869.2;271.6;6025;1685;4236;947.6;377.07;2.652;227.793;280.8445;1.181;9.235;3.768;2.86;170.14;232.07;0.7163;1.3174;1.0008;6.718;6.5806;1.1335;1.3049;7.849;71;110.85;8.5895;0.6855;9.3203;370.75;902.5;480.75;143.875;52.975;128.325;67.08;47.42;70.28;13.44;56.92;55050;16.03;1338.41;1491;822.5
2019-02-21;1104.2099609;1096.9699707;1619.4399414;42.76499939;205.33000183;160.03999329;105.47000122;109.41000366;155.77000427;58.245998383;0.3096419137;0.0074581494;0.0006923197;0.1534613893;2.9702353284;3954.1182433;0.0449823911;0.004018241;2.1748441565;0.0002366369;85.605301434;0.010216121;0.9272110292;0.0020282753;0.0000790902;0.0466243318;146.13084429;6.4881660169;0.0131858367;0.089557829;0.0045921025;0.2350386108;0.0008304473;49.151597729;0.1274965149;0.532833941;0.15958033;0.0171318497;0.6474814495;0.3074129321;0.0262739847;0.0011169722;0.5077834392;0.0012812238;0.002632709;0.0563386121;0.1780722719;97.734769698;1.0044177163;0.3412650809;0.4042670226;0.0426818319;0.0009884212;0.0434599782;0.0890906208;50.436027901;0.3212911453;0.0063271619;0.0323372399;0.2530608919;98.954498291;193.19999695;68.239997864;182.52999878;21.38999939;67.900001526;73.120002747;67.800003052;15.270000458;225.5;580.8;2528;6615;1496;879.4;270.6;5969;1765.5;4255.5;956.4;378.23;2.688;227.5152;280.8456;1.201;9.235;3.786;2.829;170.74;232.4;0.7092;1.323;1.0008;6.7195;6.582;1.1334;1.3049;7.8471;71.15;110.69;8.6231;0.6799;9.3722;375.5;911;486.5;143.225;55.95;127.625;67.07;45.66;72.19;13.24;56.96;55500;15.815;1323.11;1481;819
2019-02-22;1116.5600586;1110.3699951;1631.5600586;43.242500305;201.91000366;161.88999939;105;110.97000122;159.19000244;58.942001343;0.3157200814;0.0086164414;0.0006907803;0.1543315735;2.9307499176;4005.5266041;0.0461026592;0.0041554419;2.2059543063;0.0002233723;86.76394894;0.010357867;0.9414922647;0.0020559244;0.0001200837;0.0473682563;149.09245427;6.8072299948;0.0134283439;0.0970787039;0.0046013768;0.2357204319;0.0008006309;49.805734239;0.1293931472;0.5359351393;0.1610968559;0.0176581339;0.6168368447;0.3060112528;0.0269417929;0.0013074074;0.5208047408;0.001305071;0.00257868;0.0546075169;0.1917071545;101.65229624;1.008539864;0.3507144037;0.4108992943;0.0428478934;0.0010007886;0.0444409313;0.0906677041;52.642245787;0.3219041702;0.0065252794;0.033391918;0.2905303242;99.545501709;194.05999756;65.769996643;184.88999939;21.635000229;67;73.129997253;67.480003357;15.288000107;225.1000061;581;2539;6590;1505;875.4;271.9;5879;1769.5;4190;956.6;377.7;2.655;227.7543;281.1061;1.159;9.235;3.806;2.853;170.34;231.37;0.7127;1.3136;1.0001;6.7112;6.5824;1.1341;1.3052;7.848;71.02;110.68;8.6043;0.6843;9.3435;375.25;910.25;486.75;142.9;55.45;128.675;67.12;44.9;71.84;13.37;57.26;54700;15.916;1327.71;1482;840.5
2019-02-25;1117.3299561;1109.4000244;1633;43.557498932;202.30999756;164.61999512;106.09999847;111.58999634;158.69000244;59.754001617;0.2975292436;0.0050790004;0.0006755652;0.1540364326;2.9151518503;3882.6962934;0.0476688028;0.0039679662;2.1238921632;0.0002234065;84.121560903;0.0105818937;0.8890518997;0.002029873;0.0001231894;0.0450402352;139.8228555;6.6472639084;0.0127420898;0.0948364067;0.0044712602;0.2263122418;0.0008159088;46.213067196;0.1258751875;0.5155830998;0.1582401309;0.0178288255;0.5806096558;0.2927939555;0.0248463362;0.0008099067;0.4733716211;0.0012039152;0.0024657672;0.0482579567;0.1783732093;100.80627052;1.0150517352;0.3386185983;0.3881731433;0.0378215289;0.0009324672;0.0435467732;0.0873046591;50.078456667;0.3285097708;0.0060426896;0.031007443;0.3114858252;99.454498291;194.13999939;66.180000305;186.99000549;21.799999237;66.930000305;73.699996948;67.370002747;15.211999893;224.1000061;580;2446;6590;1511;873.8;275.4;5840;1756.5;4156.5;969.8;375.69;2.673;227.7863;281.6065;1.175;9.225;3.774;2.765;169.66;230.34;0.7165;1.3188;1.0006;6.6844;6.5695;1.1358;1.3095;7.8483;70.818;111.06;8.5961;0.6882;9.3066;370.5;911.75;466.75;142.5;53.9;128.55;64.76;44.08;71.93;13.1;55.48;54700;15.888;1327.0601;1528;849
2019-02-26;1122.0100098;1115.1300049;1636.4000244;43.582500458;201.8999939;164.13000488;105.29000092;112.36000061;157.1000061;59.571998596;0.2913400434;0.0283943902;0.0006705537;0.1538124141;2.9251788717;3854.3579358;0.0471035861;0.0038963609;2.5073471074;0.000225339;83.129374321;0.0106435224;0.8739621912;0.002022785;0.0001155708;0.0481418815;138.08968196;6.4924929362;0.0126919401;0.092418227;0.0045919984;0.2330393659;0.0006934248;45.491129937;0.128007344;0.5101738979;0.1575807114;0.0175352551;0.5847828429;0.2928641251;0.025033108;0.0008152222;0.468077142;0.0011944956;0.002425373;0.0491552884;0.1746660078;100.21201376;1.0108466255;0.3446100931;0.3837021304;0.0378997703;0.0009245664;0.0440627698;0.0868002145;49.405340964;0.319476711;0.0061193671;0.0316179793;0.3136597994;100.54499817;195.24000549;66.180000305;185.36000061;21.825000763;66.5;74;67.63999939;15.210000038;224.1000061;592;2420;6600;1537;880;276.8;5835;1730;4117;976.8;377.47;2.636;227.8397;281.9511;1.207;9.233;3.72;2.711;171.01;231;0.7186;1.3166;0.9996;6.698;6.551;1.1385;1.325;7.8489;70.95;110.57;8.5601;0.6886;9.2813;366.25;903.75;460.25;143.45;55.725;129.575;65.21;43.76;70.85;12.88;55.5;53800;15.933;1328.56;1540;856
2019-02-27;1122.8900146;1116.0500488;1641.0899658;43.717498779;202.28999329;162.80999756;105.16000366;112.16999817;155.41000366;62.948001862;0.2865677579;0.0088018931;0.0006878812;0.1530498434;2.9777753203;3851.0474798;0.0456774985;0.0038822323;2.6883242881;0.000205668;82.471641664;0.0107177928;0.834292388;0.0020187052;0.0001152817;0.0471443075;136.12595451;6.2951940678;0.0125452224;0.0917781273;0.0045627059;0.2284635958;0.0007301173;45.581425689;0.1277203325;0.5030321127;0.1571704798;0.018023063;0.5765118069;0.2918307656;0.0247707373;0.0008206885;0.4873946705;0.0011908832;0.0024113189;0.0511311949;0.1711164738;97.998874797;1.0090448082;0.3369062376;0.4143989535;0.0376819854;0.0009606806;0.0435824123;0.0861953318;49.988094722;0.3131063561;0.0059971569;0.0311237785;0.3474621162;99.545501709;194.47999573;65.86000061;184.11999512;22.104999542;69.279998779;74.239997864;66.419998169;15.222000122;220.30000305;593.8;2375;6530;1541;887;276.5;5772;1712.5;3988;941.2;374.38;2.693;227.7396;282.2783;1.275;9.225;3.691;2.784;170.57;229.92;0.7138;1.3154;1.0014;6.6822;6.5616;1.1369;1.3308;7.8495;71.19;110.98;8.546;0.6845;9.2708;363.75;903.5;461;143.875;55.6;129.4;66.39;44.89;71.19;12.91;56.94;54300;15.738;1319.8;1558;864.5
2019-02-28;1126.5500488;1119.9200439;1639.8299561;43.287498474;201.30000305;161.44999695;104.36000061;112.02999878;154.25999451;63.97600174;0.2779553717;0.0075388078;0.0006747512;0.1539033544;2.9621452838;3854.7852821;0.0464621366;0.0039059573;2.7533622695;0.0002252853;83.403218926;0.0109766;0.8205674109;0.0019761087;0.0000788894;0.0472255702;136.74625201;6.3152949285;0.0124645285;0.0884656711;0.0046791981;0.2295166597;0.0007701605;46.237257137;0.1275264081;0.4981277812;0.1571555784;0.0177595109;0.5892523838;0.2920206342;0.0250348791;0.0008061544;0.4829549528;0.0011943923;0.002392404;0.0494842236;0.1685496238;96.615620906;1.0100673219;0.3341225779;0.3978173225;0.03820326;0.0009627006;0.0427502816;0.0855032241;49.121270525;0.3150775548;0.0059700042;0.0306910239;0.3265054729;99.681800842;195.6000061;68.550003052;182.86999512;22.295000076;70.279998779;74.309997559;66.330001831;15.166000366;221.8999939;604.2;2373;6525;1554;899.6;280.6;5767;1729;4008;972.4;372.8;2.711;227.675;282.3163;1.304;9.225;3.658;2.76;170.83;229.7;0.7094;1.3166;0.9981;6.6912;6.5611;1.137;1.3261;7.8498;70.83;111.37;8.5606;0.6806;9.2348;362;897.5;452.5;142.875;55.875;129.95;66.03;44.11;71.74;12.73;57.22;54990;15.603;1312.66;1544;870
2019-03-01;1148.5200195;1140.9899902;1671.7299805;43.742500305;203.13000488;162.27999878;104.43000031;112.52999878;156.44999695;58.958000183;0.2827774677;0.007615176;0.0006837542;0.15344235;3.0543821093;3859.5837522;0.0462538027;0.0039829342;3.1167088109;0.0002225377;83.402868496;0.0116259905;0.7467558455;0.0019944896;0.0000807313;0.0537643623;136.44362278;6.1853943431;0.0121097661;0.0887301461;0.0046381331;0.2337811788;0.000770509;47.487238518;0.1276003321;0.4873039992;0.1590083761;0.0177292969;0.6157952119;0.2908963431;0.0247092212;0.0009224735;0.4908551326;0.0011942393;0.0024212006;0.0503532304;0.1642703753;99.665603571;1.0068675776;0.3365064835;0.4130877162;0.038153776;0.0009631362;0.0431090343;0.0858331038;49.56217132;0.3173115746;0.0060845761;0.0307063085;0.3250733976;100.40899658;197.33999634;72.800003052;185.11000061;22.524999619;71.430000305;74.75;65.879997253;15.038000107;223.3999939;601.4;2394;6500;1575;904.6;284.2;5863;1610.5;3983;996;374.78;2.755;227.6946;282.5359;1.296;9.225;3.64;2.733;170.27;229.22;708;1.3295;0.9988;6.7048;6.5654;1.1374;1.3202;7.8486;70.99;111.9;8.5793;0.6799;9.2693;364;899.25;454;141.225;56.4;129.55;65.07;43.07;72.73;12.62;55.8;56000;15.2028;1293.3123;1553;856.82
2019-03-04;1153.4200439;1147.8000488;1696.1700439;43.962501526;201.80999756;167.36999512;104.19000244;112.26000214;156.77999878;57.071998596;0.2804353728;0.0063283875;0.0006671826;0.1532872291;2.5410651097;3761.5570184;0.0429762496;0.0039530977;3.3426277094;0.0002205285;79.795441992;0.0105962104;0.7561991189;0.0019822482;0.0001126052;0.0538563461;127.77412126;5.8975001489;0.0121082472;0.0882894784;0.0042879939;0.2257163103;0.0007142839;46.432033508;0.121595593;0.465297351;0.1590402176;0.017227239;0.5914215852;0.3061349372;0.0231912678;0.0009006893;0.4761579041;0.0012022038;0.0023584655;0.0492917671;0.1503099614;97.36960963;1.0116168051;0.3462085768;0.3893329253;0.0347399139;0.0009398472;0.0404363318;0.0835385128;48.493287655;0.3051330741;0.0062036674;0.0285879367;0.2911439871;99.909103394;197.69999695;71.650001526;185.66000366;22.454999924;72.349998474;74.669998169;66.720001221;15.109999657;223.19999695;601;2416;6595;1585;903;285.8;5899;1647;3999.5;1005;376.75;2.722;227.9942;282.4804;1.274;9.225;3.676;2.736;170.15;229.08;0.7092;1.3302;0.9988;6.7045;6.5794;1.1337;1.3186;7.8488;70.9;111.74;8.6429;0.6818;9.3375;365;903.25;446.75;141.2;57.325;128.35;65.67;43.14;71.97;12.36;56.59;55950;15.0742;1286.415;1546;834.75
2019-03-05;1169.1899414;1162.0300293;1692.4300537;43.882499695;201.47000122;171.25999451;104.11000061;111.69999695;156.52000427;55.307998657;0.2903163578;0.016017236;0.0006931553;0.1532965247;2.5054340668;3896.3750231;0.0467789336;0.0040338952;3.5769806259;0.0002276483;83.941746183;0.011391936;0.7964600966;0.0019852708;0.0000780352;0.0551893004;137.8223848;6.1562207843;0.0129533694;0.094283428;0.0044067047;0.2439402641;0.0007411581;53.132458366;0.1243343934;0.4810674446;0.1656926497;0.0171585581;0.6534869594;0.3238136296;0.0243562366;0.000725941;0.5017138954;0.0012482153;0.002433648;0.0524871523;0.2059534383;102.16090098;1.011154001;0.3549317178;0.3967863293;0.0355095731;0.0010142163;0.0420939687;0.0862992664;50.548523711;0.316506542;0.006352011;0.0298966654;0.3765481369;100.77300262;198.13999939;72.680000305;184.52999878;22.284999847;72.809997559;75.059997559;66.930000305;15.184000015;226.19999695;609;2457;6550;1609;909;286.2;5991;1658;4072.5;1010;377.62;2.722;227.955;282.3036;1.288;9.225;3.7;2.707;171.03;230.21;0.7082;1.3345;1.004;6.706;6.5973;1.1306;1.3175;7.8496;70.486;111.89;8.6608;0.6789;9.3078;366;901.25;454.25;140.875;57.9;128.825;65.86;42.84;73.45;12.44;56.56;56290;15.1222;1287.1801;1521;836.75
2019-03-06;1164.9399414;1157.8599854;1668.9499512;43.630001068;200.66999817;172.50999451;103.72000122;111.75;152.05000305;55.248001099;0.2943296884;0.0111263138;0.0006862222;0.1537051707;2.7928383494;3903.9425832;0.04675947;0.0040489421;3.650734168;0.0002302881;84.118291604;0.0113094881;0.8599661001;0.0019829526;0.0001170394;0.0586031178;138.78935408;6.3208691505;0.0146231899;0.0904457673;0.0044475455;0.2388526644;0.0007802402;55.784277362;0.1219674827;0.4813816894;0.1656905981;0.0176526509;0.747700702;0.3341421945;0.0248325865;0.0010813177;0.5087243608;0.0012851139;0.0024276728;0.0545881959;0.2269413326;101.45290721;1.0105829395;0.3600153412;0.3953577222;0.0363626342;0.0010143525;0.0422282341;0.0855662906;50.848654924;0.3170310509;0.0062788691;0.0303126576;0.3502303242;101.63600159;198.46000671;72.470001221;181.16000366;22.354999542;72.470001221;74.529998779;67.36000061;15.279999733;224;599.6;2457;6555;1595;906.2;276.2;6065;1679;4046;1020;378.09;2.692;228.1344;281.9384;1.227;9.225;3.757;2.614;170.07;229.06;0.7032;1.344;1.0048;6.7099;6.5986;1.1305;1.3169;7.8498;70.07;111.75;8.6634;0.6767;9.2986;362.5;889.75;440.5;140.65;57.075;128.9;65.99;42.08;73.05;12.16;56.22;56450;15.0711;1286.36;1510;826.75
2019-03-07;1150.8499756;1143.3000488;1625.9499512;43.125;199.30000305;169.13000488;102.97000122;110.38999939;149.25999451;55.318000793;0.2969347839;0.0096658205;0.0006914575;0.1529780501;2.7056259696;3911.4842891;0.0475232803;0.0039853811;3.6775105876;0.000233951;83.595668125;0.0115680919;0.8730095432;0.0019908914;0.0000781236;0.082156478;138.03450239;6.33079338;0.0140073075;0.0910132125;0.0045038012;0.2408155506;0.0007421744;57.189033543;0.1208021705;0.4798041397;0.1638056145;0.017507107;0.7384098724;0.3242882473;0.0243545096;0.0010960318;0.5087101228;0.001241112;0.0024048207;0.0546654259;0.2111395658;103.72797947;1.0084749608;0.3675564845;0.4285226561;0.0355201372;0.0010156071;0.0423860811;0.0855406472;51.028377003;0.3147662122;0.0062877844;0.0292837275;0.3913179429;100.63600159;197.25999451;71.75;177.52000427;22.225000381;71.13999939;73.089996338;68.019996643;15.279999733;228.1000061;598.2;2458;6515;1600;905.4;270.6;6148;1660.5;4121;1008.5;381.86;2.636;228.6211;281.5185;1.172;9.225;3.833;2.487;172.04;232.6;0.7013;1.3453;1.0111;6.7132;6.6637;1.1192;1.3084;7.8498;70.094;111.58;8.7773;0.6752;9.4555;356;890.75;431.5;142.9;57.725;128.95;66.3;41.85;71.9;12.14;56.66;56860;15.0162;1285.495;1532;813.25
2019-03-08;1149.9699707;1142.3199463;1620.8000488;43.227500916;198.69999695;169.6000061;103.01000214;110.51000214;150.63999939;56.827999115;0.2919664654;0.0064985554;0.0006844067;0.152501297;2.4912866254;3901.1316236;0.0463120947;0.0040040211;3.732167242;0.000231053;81.589617421;0.0122672022;0.9114098703;0.0019802806;0.0001169525;0.0732349555;135.127075;6.1961848977;0.013761327;0.0925230625;0.0046191018;0.2356360169;0.0007406995;56.09954787;0.1188326439;0.4769422862;0.163595272;0.0174876437;0.7674331257;0.3284187975;0.0241429747;0.0010868461;0.5054396249;0.001208402;0.0023762559;0.0539188301;0.2089513711;104.86624516;1.0095250758;0.3582603184;0.4124667346;0.0356415761;0.0010135887;0.0419294048;0.0872458332;50.018230764;0.3100874812;0.0063121497;0.0288563071;0.3596510702;100.77300262;195.88000488;71.480003357;178.83999634;21.98500061;69.489997864;72.160003662;67.910003662;14.968000412;229.1000061;594.2;2430;6425;1610;900.8;268.3;6159;1642;4161;995.4;378.88;2.625;228.3154;280.731;1.19;9.225;3.781;2.506;173.75;236.68;0.7045;1.3413;1.0078;6.7201;6.6404;1.1238;1.3015;7.8496;69.995;111.15;8.736;0.6802;9.4265;354.75;883.75;432.75;143.925;60.55;129.675;65.74;41.95;73.49;12.18;56.07;56500;15.31;1298.01;1509;815
2019-03-11;1179.2600098;1175.7600098;1670.6199951;44.724998474;202.08999634;172.07000732;104.34999847;112.83000183;161.13999939;58.183998108;0.2835030981;0.0073191315;0.0006900655;0.1533372579;2.3235533885;3905.2273198;0.0472560535;0.004013665;3.5543177654;0.00026575;83.547228314;0.0130237471;0.8987038298;0.0019657157;0.0000779764;0.0879838075;133.83403156;6.5533659917;0.0150922798;0.0965667675;0.0045283909;0.5626310892;0.0007407762;55.420214637;0.1177889359;0.4817915284;0.1869814443;0.0169285154;0.7933417071;0.3977901771;0.0264768864;0.0008759731;0.4922182293;0.0012330751;0.0025705961;0.0523702337;0.2065217094;97.672737616;1.0087795133;0.793094164;0.4359379153;0.0347476748;0.0010136938;0.0444618079;0.1022631409;50.235600715;0.3110646822;0.006308484;0.0290441328;0.5872431229;101.31800079;196.80000305;71.739997864;181.08999634;22.170000076;68.400001526;73.180000305;67.930000305;15.121999741;227.30000305;591.4;2441;6390;1622;896.4;270.5;6140;1651.5;4112.5;999.4;383.03;2.641;228.5066;281.3299;1.179;9.225;3.75;2.563;174.16;237.12;0.7069;1.3389;1.0104;6.7215;6.6336;1.1247;1.3151;7.8497;69.839;111.19;8.6633;0.6829;9.3818;352.5;877.75;422.25;142.3;62.85;129;66.58;41.57;73.2;12.29;56.79;56760;15.32;1294;1521;824.75
2019-03-12;1197.25;1193.1999512;1673.0999756;45.227500916;202.5;171.91999817;104.04000092;113.62000275;162.52000427;56.672000885;0.2899674965;0.0079930175;0.0007919672;0.1527387596;2.3826442718;3909.1562091;0.0498037205;0.00414064;3.8639205062;0.0002353897;92.035520865;0.0143630469;0.920713016;0.0020117047;0.0000780732;0.0896406725;134.44288873;6.4885386832;0.0154448352;0.1029455921;0.0045297499;0.4710829302;0.0008978768;56.997055096;0.1186091079;0.5001542894;0.1952361926;0.0171922119;0.7757560473;0.4080624325;0.0270922513;0.0007085695;0.5222778093;0.0012489147;0.0026838103;0.0546381584;0.2101591775;98.157838214;1.006598025;0.5200225026;0.4576303953;0.0364850925;0.0010930244;0.0462486339;0.1045984914;51.472063673;0.3102009344;0.0066002851;0.0294901267;0.6566607585;101.22699738;196.66000366;71.819999695;182.50999451;22.149999619;67.040000916;73.099998474;67.61000061;15.163999557;228.30000305;595.6;2450;6410;1632;902;273.9;6127;1657;4138.5;1017.5;381.56;2.605;228.7449;281.9782;1.164;9.215;3.93;2.539;174.53;237.67;708;1.3352;1.0077;6.707;6.6078;1.1286;1.3073;7.8499;69.614;111.35;8.6309;0.6859;9.3625;356.5;884.75;446.25;141.3;63.65;126.65;66.67;40.73;74.85;12.33;56.87;57110;15.44;1301.76;1547;837.5
2019-03-13;1199.0600586;1193.3199463;1690.8100586;45.427501678;204.05999756;173.36999512;104.38999939;114.5;168.61999512;57.791999817;0.2919430169;0.0079077341;0.0007678735;0.1533279402;2.3493967128;3906.7171686;0.0486828182;0.0041265242;4.4540606091;0.0002674558;91.452731223;0.0141694065;0.9209434058;0.002025127;0.0000780022;0.1044778511;133.26307623;6.5302525358;0.0156986755;0.1064631514;0.004479882;0.4167061788;0.000897025;55.933184333;0.1209630777;0.4950821894;0.1889000313;0.018808519;0.7566104824;0.3935902586;0.0275727392;0.0007341436;0.5008348766;0.0012101601;0.0026725508;0.0557235839;0.2248627911;95.967534997;1.0100831511;0.4685891886;0.4842718969;0.0369041828;0.0010920304;0.0464422474;0.1081986195;52.040318622;0.3140977798;0.0065268136;0.0291508386;0.6628409308;101.5;198.44000244;71.129997253;182.52999878;22.309999466;68.040000916;73.629997253;67.949996948;15.543999672;228.8999939;594.6;2439;6415;1648;908.4;274.7;6179;1648;4139;1018.5;385.84;2.61;228.8949;282.7865;1.199;9.215;3.855;2.56;175.05;237.87;0.7093;1.3304;1.0038;6.7064;6.5861;1.1325;1.3337;7.8498;69.507;111.15;8.5614;0.6856;9.2893;357.25;889;440.25;141.55;63.475;126.675;67.55;39.26;75.72;12.36;58.26;56830;15.45;1309.03;1544;837.5
2019-03-14;1192.5300293;1185.5500488;1686.2199707;45.932498932;203.38000488;170.16999817;105.33999634;114.58999634;165.55999756;57.99200058;0.2972121186;0.0074478171;0.0007832594;0.1533255749;2.2885960183;3924.369118;0.0510794908;0.0039903266;5.0114071934;0.000313441;89.960755555;0.0140661355;0.9800071591;0.002038851;0.0001077421;0.0800671676;133.71159976;6.4746184385;0.0152645426;0.0998003007;0.004710814;0.3864606707;0.0008233581;56.584183667;0.1216934647;0.5100980557;0.1851601007;0.023355204;0.7489516525;0.3975724229;0.0271476845;0.0007185909;0.494778615;0.0012162785;0.0027354807;0.0554905775;0.2466628873;96.303190342;1.0107072366;0.491998154;0.5377311794;0.0363986665;0.0011370183;0.0486972879;0.1072719253;52.354507669;0.3129552407;0.0069367918;0.0284856351;0.6537196328;102.22699738;199.3999939;70.680000305;183.28999329;22.465000153;67.790000916;73.779998779;68.709999084;15.538000107;232.6000061;600.4;2447;6340;1636;904.2;278.4;6260;1670.5;4193;1039.5;387.14;2.63;229.0005;283.0034;1.225;8.964;3.825;2.499;177.09;240.64;0.7064;1.3333;1.0037;6.7209;6.6011;1.1302;1.3239;7.8498;69.36;111.7;8.57;0.6821;9.3019;361.5;889.5;448.25;141.1;65.8;127.4;67.23;38.8;74.3;12.41;58.61;57300;15.18;1296.0325;1549;818.5
2019-03-15;1190.3000488;1184.4599609;1712.3599854;46.529998779;204.30999756;165.97999573;106.55000305;115.91000366;169.80999756;55.085998535;0.3185213205;0.0078167082;0.0007917061;0.1533466841;2.3456136193;3960.9111873;0.0514586735;0.0040168692;4.2510576459;0.0002358819;90.695461977;0.0143097639;0.9975850554;0.0020483036;0.0000792325;0.0764214547;137.69178379;6.6143904912;0.0153450092;0.1013150889;0.0048297838;0.4228805044;0.0008319417;58.989259282;0.1237095766;0.5198833033;0.1865408854;0.021491939;0.7599535946;0.4222330401;0.0280717756;0.0006675158;0.5202763944;0.0012288859;0.0028369207;0.056195236;0.2415368904;97.589744335;1.0098012788;0.49761104;0.5368097421;0.0364684634;0.0011488718;0.0504290111;0.1077734045;53.606991074;0.3150517564;0.0071723166;0.0293160395;0.6486349999;103.40899658;200.8999939;71.709999084;192.80999756;22.795000076;67.75;74.089996338;69.050003052;15.588000298;236.1000061;611.6;2465;6310;1659;919;281.9;6280;1668.5;4253.5;1062.5;392;2.593;229.1668;283.1606;1.212;8.965;3.812;2.498;177.54;240.31;0.7087;1.3334;1.0017;6.7129;6.5889;1.1325;1.3289;7.8499;68.938;111.45;8.5274;0.6843;9.23;373.25;909.25;462.25;141.325;68.8;129.1;67.16;37.58;75.5;12.52;58.52;57200;15.2777;1301.13;1555;828
